year,token,z,z_N,N,r
2003,arbetskraftsinvandring,0,274,274,0.964823943661972
2002,migrationsminister,0,274,274,0.964823943661972
1990,flykting,0,438,444,0.964779735682819
1990,flyktingpolitiken,0,273,273,0.964699646643109
1969,utlänningskommissionen,0,272,272,0.964574468085106
1963,asyl,0,271,271,0.964448398576512
2001,invandring,0,271,271,0.964448398576512
1964,zigenare,0,271,271,0.964448398576512
1957,asyl,0,270,270,0.964321428571429
1963,flyktingarna,0,270,270,0.964321428571429
1985,invandrarverkets,0,270,270,0.964321428571429
1977,assyrierna,0,297,298,0.964318181818182
1992,rasister,0,297,298,0.964318181818182
2015,flyktingmottagande,0,350,353,0.964214876033058
2011,romer,0,296,297,0.964201954397394
2016,romer,0,295,296,0.964084967320261
1994,invandrarminister,0,268,268,0.964064748201439
1995,rasister,0,294,295,0.963967213114754
1999,invandrarna,0,267,267,0.963935018050542
1989,flyktingpolitik,0,266,266,0.963804347826087
1954,flyktingarna,0,265,265,0.963672727272727
2008,flyktingarna,0,265,265,0.963672727272727
2015,migrationsminister,0,265,265,0.963672727272727
1970,uppehållstillstånd,0,265,265,0.963672727272727
1988,invandrarverkets,0,264,264,0.963540145985401
1987,flyktingpolitiken,0,263,263,0.963406593406593
1970,invandringen,0,263,263,0.963406593406593
1984,uppehållstillstånd,0,263,263,0.963406593406593
1970,arbetstillstånd,0,262,262,0.963272058823529
1982,invandrarminister,0,261,261,0.963136531365314
1984,rasism,0,260,260,0.963
1967,arbetstillstånd,0,286,287,0.962996632996633
2016,ensamkommande_flyktingbarn,0,286,287,0.962996632996633
1973,zigenare,0,286,287,0.962996632996633
1996,flyktingpolitiken,0,259,259,0.962862453531599
1990,invandring,0,259,259,0.962862453531599
1992,utlänningsnämnden,0,259,259,0.962862453531599
2017,flyktingpolitik,0,258,258,0.962723880597015
2019,migranter,0,258,258,0.962723880597015
1980,rasism,0,283,284,0.962619047619048
1998,invandrarbakgrund,0,257,257,0.962584269662921
2017,migrationspolitik,0,257,257,0.962584269662921
1977,rasism,0,257,257,0.962584269662921
1999,invandrarbakgrund,0,256,256,0.962443609022556
1987,invandrarverkets,0,255,255,0.962301886792453
1966,invandring,0,255,255,0.962301886792453
1991,invandringen,0,255,255,0.962301886792453
1998,invandring,0,254,254,0.962159090909091
2013,migrationsminister,0,254,254,0.962159090909091
2016,flyktingströmmen,0,355,359,0.962086720867209
1978,rasism,0,253,253,0.962015209125475
1952,flyktingarna,0,252,252,0.961870229007634
2015,flyktingsituationen,0,252,252,0.961870229007634
1965,zigenarna,0,252,252,0.961870229007634
1956,asyl,0,251,251,0.961724137931034
2003,invandrarbakgrund,0,251,251,0.961724137931034
1986,invandrarverkets,0,251,251,0.961724137931034
1995,invandringen,0,251,251,0.961724137931034
2005,migrationsverkets,0,251,251,0.961724137931034
1987,flyktingpolitik,0,276,277,0.961707317073171
1948,arbetstillstånd,0,250,250,0.961576923076923
1985,flyktingpolitik,0,250,250,0.961576923076923
1988,flyktingpolitik,0,250,250,0.961576923076923
2014,migrationsverkets,0,250,250,0.961576923076923
1996,rasister,0,250,250,0.961576923076923
1959,asyl,0,275,276,0.961573426573427
2001,flykting,0,375,380,0.961564102564103
1992,rasismen,0,523,534,0.961415441176471
2001,flyktingpolitik,0,248,248,0.961279069767442
1997,asylsökande,0,247,247,0.961128404669261
1998,invandringen,0,247,247,0.961128404669261
2018,asylansökan,0,246,246,0.9609765625
1979,invandrarnas,0,246,246,0.9609765625
2004,migrationsverkets,0,246,246,0.9609765625
1997,främlingsfientlighet,0,245,245,0.960823529411765
2006,invandring,0,245,245,0.960823529411765
1996,invandringen,0,245,245,0.960823529411765
1975,rasism,0,245,245,0.960823529411765
2019,rasism,0,245,245,0.960823529411765
2018,papperslösa,0,293,295,0.960688524590164
1979,assyrier,0,244,244,0.960669291338583
1963,zigenare,0,244,244,0.960669291338583
1946,flykting,0,292,294,0.960559210526316
1996,flykting,0,316,319,0.960516717325228
1966,invandrarna,0,243,243,0.960513833992095
1997,invandringen,0,243,243,0.960513833992095
2016,flyktingmottagandet,0,291,293,0.96042904290429
2016,asylboenden,0,315,318,0.960396341463415
1986,flyktingpolitik,0,242,242,0.960357142857143
1996,invandrarverkets,0,242,242,0.960357142857143
2003,flyktingarna,0,241,241,0.960199203187251
2012,invandringen,0,241,241,0.960199203187251
1978,asyl,0,240,240,0.96004
1966,invandrare,0,240,240,0.96004
2008,invandring,0,240,240,0.96004
1998,flykting,0,263,264,0.959890510948905
1981,flykting,0,262,263,0.95974358974359
1995,främlingsfientlighet,0,238,238,0.959717741935484
2010,främlingsfientlighet,0,238,238,0.959717741935484
1994,flykting,0,357,362,0.959704301075269
1988,invandringen,0,237,237,0.959554655870445
1997,rasister,0,237,237,0.959554655870445
1945,flyktingarnas,0,331,335,0.959449275362319
1999,rasistiska,0,662,680,0.959434782608696
1994,flyktingpolitik,0,258,259,0.959144981412639
1947,utlänningskommissionen,0,234,234,0.95905737704918
2018,rasistiska,0,468,478,0.959036885245902
2015,migrationspolitiken,0,233,233,0.958888888888889
1998,zigenare,0,233,233,0.958888888888889
2002,flykting,0,279,281,0.958797250859106
1979,rasism,0,279,281,0.958797250859106
1996,invandrarbakgrund,0,232,232,0.958719008264463
1967,invandrarna,0,232,232,0.958719008264463
1989,utlänningslagen,0,231,231,0.958547717842324
1975,zigenare,0,230,230,0.958375
1984,flykting,0,299,302,0.958365384615385
2005,barbro_holmberg,0,321,325,0.958238805970149
2006,invandrarna,0,229,229,0.958200836820084
2006,invandringen,0,229,229,0.958200836820084
2006,migrationsverkets,0,229,229,0.958200836820084
1975,uppehållstillstånd,0,229,229,0.958200836820084
2000,rasistiska,0,686,706,0.958114525139665
1996,främlingsfientlighet,0,228,228,0.958025210084034
1984,invandrarminister,0,228,228,0.958025210084034
1946,invandring,0,228,228,0.958025210084034
2016,papperslösa,0,250,251,0.957892720306513
2016,migrationsminister,0,227,227,0.957848101265823
1976,rasism,0,227,227,0.957848101265823
1998,rasister,0,227,227,0.957848101265823
2007,invandring,0,226,226,0.957669491525424
1966,zigenare,0,226,226,0.957669491525424
2014,rasistiska,0,608,625,0.957496062992126
1992,rasistiska,0,653,672,0.957492668621701
1964,asyl,0,225,225,0.957489361702128
1964,utlänningskommissionen,0,225,225,0.957489361702128
1992,flyktingförläggning,0,269,271,0.957330960854092
2015,migranterna,0,269,271,0.957330960854092
2016,flyktingmottagande,0,224,224,0.957307692307692
1974,zigenarna,0,224,224,0.957307692307692
1991,flyktingpolitik,0,223,223,0.957124463519313
1988,invandrarminister,0,223,223,0.957124463519313
2017,rasistiska,0,467,478,0.956987704918033
1958,asyl,0,222,222,0.956939655172414
1987,invandrarministern,0,222,222,0.956939655172414
2008,invandringen,0,222,222,0.956939655172414
2014,romerna,0,222,222,0.956939655172414
1967,taikon,0,222,222,0.956939655172414
1963,zigenarna,0,266,268,0.956870503597122
1968,invandrarna,0,221,221,0.956753246753247
2000,invandringen,0,220,220,0.956565217391304
2001,migrationsverkets,0,220,220,0.956565217391304
2000,rasister,0,220,220,0.956565217391304
2010,romerna,0,220,220,0.956565217391304
1959,zigenarna,0,220,220,0.956565217391304
2013,främlingsfientlighet,0,242,243,0.956561264822134
2015,främlingsfientlighet,0,242,243,0.956561264822134
2017,asylansökan,0,219,219,0.956375545851528
1982,uppehållstillstånd,0,219,219,0.956375545851528
1971,zigenarna,0,219,219,0.956375545851528
1947,arbetstillstånd,0,218,218,0.956184210526316
2001,romer,0,218,218,0.956184210526316
1991,flykting,0,370,377,0.95609819121447
2015,romerna,0,239,240,0.95604
2016,asylansökan,0,217,217,0.955991189427313
1965,invandringen,0,217,217,0.955991189427313
1994,invandringen,0,217,217,0.955991189427313
2008,migrationsverkets,0,217,217,0.955991189427313
1999,rasister,0,217,217,0.955991189427313
1980,uppehållstillstånd,0,217,217,0.955991189427313
2002,rasistiska,0,433,443,0.955871964679912
1994,främlingsfientlighet,0,238,239,0.955863453815261
1999,flykting,0,281,284,0.955816326530612
2017,flykting,0,281,284,0.955816326530612
2004,flyktingarna,0,216,216,0.955796460176991
1996,invandrarminister,0,216,216,0.955796460176991
1977,uppehållstillstånd,0,216,216,0.955796460176991
1978,uppehållstillstånd,0,216,216,0.955796460176991
1979,uppehållstillstånd,0,216,216,0.955796460176991
1951,utlänningskommissionen,0,216,216,0.955796460176991
1987,flykting,0,366,373,0.955639686684073
2015,rasister,0,215,215,0.9556
1971,invandringen,0,214,214,0.955401785714286
1989,invandringen,0,214,214,0.955401785714286
2001,främlingsfientlighet,0,235,236,0.955325203252032
2002,integrationsminister,0,213,213,0.955201793721973
1968,invandringen,0,213,213,0.955201793721973
1975,flykting,0,276,279,0.955051903114187
1990,flyktingförläggningar,0,212,212,0.955
1995,flyktingpolitik,0,212,212,0.955
1961,uppehållstillstånd,0,212,212,0.955
1997,flykting,0,233,234,0.954959016393443
2016,asylrätten,0,211,211,0.954796380090498
1998,juan_fonseca,0,274,277,0.954738675958188
2016,rasistiska,0,590,608,0.954708737864078
1961,flykting,0,337,343,0.954702549575071
2007,flyktingarna,0,210,210,0.954590909090909
1997,flyktingpolitik,0,210,210,0.954590909090909
1991,flyktingpolitiken,0,210,210,0.954590909090909
1966,utlänningskommissionen,0,210,210,0.954590909090909
2013,flyktingarna,0,209,209,0.954383561643836
1997,invandrarbakgrund,0,209,209,0.954383561643836
2000,arbetskraftsinvandring,0,208,208,0.954174311926606
1949,utlänningskommissionen,0,207,207,0.953963133640553
1981,invandringen,0,206,206,0.95375
2000,migrationsverket,0,206,206,0.95375
2015,asylboende,0,267,270,0.953607142857143
1984,invandringen,0,205,205,0.95353488372093
1950,zigenarna,0,205,205,0.95353488372093
2004,arbetstillstånd,0,225,226,0.95343220338983
2000,integrationsverket,0,204,204,0.953317757009346
1995,invandrarverkets,0,204,204,0.953317757009346
2013,migrationsverkets,0,204,204,0.953317757009346
1967,uppehållstillstånd,0,204,204,0.953317757009346
1991,invandring,0,224,225,0.953234042553192
1991,invandrarminister,0,203,203,0.953098591549296
2010,romska,0,223,224,0.953034188034188
1979,flykting,0,283,287,0.952895622895623
1993,flyktingförläggning,0,202,202,0.952877358490566
2004,romer,0,202,202,0.952877358490566
1992,flyktingförläggningar,0,222,223,0.952832618025751
1980,invandrarnas,0,222,223,0.952832618025751
2000,rasismen,0,282,286,0.952736486486486
1954,asyl,0,201,201,0.952654028436019
2005,invandrarbakgrund,0,201,201,0.952654028436019
1994,invandring,0,201,201,0.952654028436019
1981,rasism,0,201,201,0.952654028436019
1990,flyktingförläggning,0,221,222,0.952629310344827
2016,flyktingfrågan,0,261,264,0.952591240875912
1977,flykting,0,281,285,0.952576271186441
1950,flykting,0,341,348,0.952541899441341
1981,assyrier,0,200,200,0.952428571428571
2009,invandring,0,200,200,0.952428571428571
1976,uppehållstillstånd,0,200,200,0.952428571428571
1971,flykting,0,299,304,0.952261146496815
1999,asylsökande,0,199,199,0.952200956937799
1995,invandrarbakgrund,0,199,199,0.952200956937799
1988,invandring,0,199,199,0.952200956937799
2014,migranter,0,199,199,0.952200956937799
2006,rasistiska,0,338,345,0.952140845070423
2013,rasistiska,0,456,469,0.952004175365344
1971,arbetstillstånd,0,198,198,0.951971153846154
1978,flykting,0,198,198,0.951971153846154
1965,flyktingarna,0,198,198,0.951971153846154
1989,flyktingpolitiken,0,198,198,0.951971153846154
2002,flyktingpolitiken,0,198,198,0.951971153846154
2018,främlingsfientlighet,0,198,198,0.951971153846154
2005,invandrarna,0,198,198,0.951971153846154
2007,migrationsverkets,0,198,198,0.951971153846154
1995,rasismen,0,257,260,0.951888888888889
1996,avvisningen,0,197,197,0.951739130434783
1990,flyktingförläggningen,0,197,197,0.951739130434783
2006,invandrarbakgrund,0,197,197,0.951739130434783
1981,invandrarminister,0,197,197,0.951739130434783
1998,integrationsminister,0,196,196,0.951504854368932
2003,invandrarna,0,196,196,0.951504854368932
1996,utlänningslagen,0,196,196,0.951504854368932
1994,rasister,0,215,216,0.951371681415929
2005,flyktingarna,0,195,195,0.951268292682927
2005,migrationsminister,0,195,195,0.951268292682927
2009,migrationsverkets,0,195,195,0.951268292682927
1950,uppehållstillstånd,0,195,195,0.951268292682927
1999,främlingsfientlighet,0,214,215,0.951155555555555
1977,invandringen,0,214,215,0.951155555555555
2018,flykting,0,213,214,0.9509375
2017,flyktingpolitiken,0,213,214,0.9509375
2018,familjeåterförening,0,193,193,0.950788177339901
1988,flyktingpolitiken,0,193,193,0.950788177339901
2002,integrationspolitiken,0,193,193,0.950788177339901
1978,invandringen,0,193,193,0.950788177339901
2018,flyktingpolitik,0,212,213,0.950717488789238
2016,rasister,0,231,233,0.950658436213992
2004,arbetskraftsinvandring,0,192,192,0.950544554455445
1962,asyl,0,192,192,0.950544554455445
1992,flyktingströmmen,0,192,192,0.950544554455445
1973,invandrarnas,0,192,192,0.950544554455445
2015,flyktingfrågan,0,288,293,0.950528052805281
1991,rasister,0,211,212,0.950495495495496
2016,asylboende,0,249,252,0.950419847328244
2009,flyktingarna,0,191,191,0.950298507462687
2004,invandringen,0,191,191,0.950298507462687
1995,rasistiska,0,648,672,0.950161290322581
2004,invandrarbakgrund,0,190,190,0.95005
2018,migranterna,0,190,190,0.95005
2015,migrationspolitik,0,190,190,0.95005
1983,rasism,0,190,190,0.95005
2000,flykting,0,246,249,0.94984555984556
1980,invandrarminister,0,189,189,0.949798994974874
1993,invandrarminister,0,189,189,0.949798994974874
1992,zigenare,0,207,208,0.949587155963303
2015,integrationspolitiken,0,188,188,0.949545454545454
2001,invandrarna,0,188,188,0.949545454545454
2014,papperslösa,0,188,188,0.949545454545454
2017,rasister,0,188,188,0.949545454545454
1983,uppehållstillstånd,0,188,188,0.949545454545454
1972,zigenarna,0,188,188,0.949545454545454
1981,noyan,0,206,207,0.949354838709677
2016,främlingsfientlighet,0,187,187,0.949289340101523
1983,invandrarminister,0,187,187,0.949289340101523
1968,taikon,0,205,206,0.94912037037037
1979,invandringen,0,204,205,0.948883720930232
2003,flykting,0,222,224,0.948760683760684
1960,asyl,0,203,204,0.948644859813084
2003,invandring,0,203,204,0.948644859813084
2007,invandringen,0,184,184,0.948505154639175
1950,zigenare,0,184,184,0.948505154639175
1997,rasistiska,0,497,514,0.948492366412214
1964,arbetstillstånd,0,183,183,0.948238341968912
1966,flyktingarna,0,183,183,0.948238341968912
2006,flyktingarna,0,183,183,0.948238341968912
1989,invandrarministern,0,183,183,0.948238341968912
1948,utlänningskommissionen,0,183,183,0.948238341968912
2013,arbetskraftsinvandring,0,182,182,0.94796875
1984,invandrarverkets,0,182,182,0.94796875
2003,migrationsverkets,0,182,182,0.94796875
1988,visumtvånget,0,181,181,0.947696335078534
1993,flyktingförläggningen,0,180,180,0.947421052631579
1997,flyktingpolitiken,0,180,180,0.947421052631579
1998,främlingsfientlighet,0,180,180,0.947421052631579
2002,rasister,0,180,180,0.947421052631579
1964,uppehållstillstånd,0,180,180,0.947421052631579
1989,flyktingströmmen,0,215,217,0.947180616740088
2005,invandring,0,197,198,0.947163461538462
2011,flyktingarna,0,179,179,0.947142857142857
2013,integrationsminister,0,179,179,0.947142857142857
2006,integrationsverket,0,179,179,0.947142857142857
2003,migrationsminister,0,179,179,0.947142857142857
2019,migrationspolitiken,0,179,179,0.947142857142857
2017,romer,0,179,179,0.947142857142857
1973,uppehållstillstånd,0,179,179,0.947142857142857
1995,invandring,0,214,216,0.946946902654867
2012,flyktingarna,0,178,178,0.946861702127659
2012,migrationsverkets,0,178,178,0.946861702127659
1993,utlänningslagen,0,178,178,0.946861702127659
1947,flykting,0,231,234,0.946762295081967
1995,avvisning,0,177,177,0.946577540106952
1977,invandrarnas,0,177,177,0.946577540106952
1967,invandringen,0,177,177,0.946577540106952
1976,invandringen,0,177,177,0.946577540106952
1987,invandringen,0,177,177,0.946577540106952
2015,invandringspolitik,0,177,177,0.946577540106952
2015,invandringspolitiken,0,177,177,0.946577540106952
2011,migrationsminister,0,177,177,0.946577540106952
2015,anhöriginvandring,0,176,176,0.946290322580645
2016,arbetstillstånd,0,176,176,0.946290322580645
1991,flyktingförläggningen,0,176,176,0.946290322580645
1978,invandrarnas,0,176,176,0.946290322580645
1990,rasister,0,176,176,0.946290322580645
2013,romerna,0,176,176,0.946290322580645
1973,zigenarna,0,176,176,0.946290322580645
2016,rasist,0,193,194,0.946127450980392
1955,asyl,0,175,175,0.946
2018,flyktingpolitiken,0,175,175,0.946
2002,integrationspolitik,0,174,174,0.94570652173913
1959,flykting,0,208,210,0.9455
1986,utvisas,0,364,375,0.945480519480519
2001,invandringen,0,173,173,0.945409836065574
2004,migrationsminister,0,173,173,0.945409836065574
2013,rasister,0,173,173,0.945409836065574
2000,romer,0,173,173,0.945409836065574
1972,uppehållstillstånd,0,173,173,0.945409836065574
1977,zigenare,0,173,173,0.945409836065574
2008,romer,0,190,191,0.945323383084577
1960,flykting,0,207,209,0.945251141552511
2004,flykting,0,207,209,0.945251141552511
2016,invandringspolitik,0,172,172,0.94510989010989
2011,papperslösa,0,172,172,0.94510989010989
2000,flyktingpolitik,0,171,171,0.944806629834254
1981,invandrarverkets,0,171,171,0.944806629834254
1969,invandringen,0,171,171,0.944806629834254
1976,zigenare,0,171,171,0.944806629834254
2013,rasismen,0,222,225,0.944723404255319
1996,rasistiska,0,631,658,0.944625748502994
1998,rasistiska,0,511,531,0.94456561922366
1965,asyl,0,170,170,0.9445
1996,invandrarnas,0,170,170,0.9445
2009,invandringen,0,170,170,0.9445
1966,zigenarna,0,170,170,0.9445
1980,assyrierna,0,187,188,0.944494949494949
2011,främlingsfientlighet,0,187,188,0.944494949494949
1992,flyktingförläggningen,0,186,187,0.944213197969543
2003,flyktingpolitik,0,169,169,0.944189944134078
2015,fnflyktingorgan,0,169,169,0.944189944134078
1995,invandrarnas,0,169,169,0.944189944134078
1984,invandring,0,169,169,0.944189944134078
1983,invandringen,0,169,169,0.944189944134078
2007,migrationsminister,0,169,169,0.944189944134078
1949,uppehållstillstånd,0,169,169,0.944189944134078
1993,rasistiska,0,505,525,0.943943925233645
1969,invandring,0,185,186,0.943928571428571
1973,arbetstillstånd,0,168,168,0.943876404494382
