year,token,z,z_N,N,r
1969,zigenarnas,0,279,279,0.965432525951557
2002,främlingsfientlighet,0,334,336,0.965346820809249
2016,migrationspolitik,0,278,278,0.9653125
1982,rasism,0,278,278,0.9653125
1987,flyktingpolitik,0,277,277,0.965191637630662
2015,flyktingströmmen,0,469,476,0.965041152263374
2019,invandrare,0,275,275,0.964947368421053
2003,arbetskraftsinvandring,0,274,274,0.964823943661972
2002,migrationsminister,0,274,274,0.964823943661972
1990,flyktingpolitiken,0,273,273,0.964699646643109
2015,flyktingpolitiken,0,300,301,0.964662379421222
1969,utlänningskommissionen,0,272,272,0.964574468085106
1963,asyl,0,271,271,0.964448398576512
1992,flyktingförläggning,0,271,271,0.964448398576512
2001,invandring,0,271,271,0.964448398576512
1964,zigenare,0,271,271,0.964448398576512
1957,asyl,0,270,270,0.964321428571429
1963,flyktingarna,0,270,270,0.964321428571429
1985,invandrarverkets,0,270,270,0.964321428571429
1977,assyrierna,0,297,298,0.964318181818182
1992,rasister,0,297,298,0.964318181818182
2014,romska,0,323,325,0.964208955223881
2002,flyktingpolitik,0,296,297,0.964201954397394
2011,romer,0,296,297,0.964201954397394
1994,invandrarminister,0,268,268,0.964064748201439
1995,rasister,0,294,295,0.963967213114754
1999,invandrarna,0,267,267,0.963935018050542
1949,flykting,0,347,350,0.963916666666667
1989,flyktingpolitik,0,266,266,0.963804347826087
1974,asyl,0,292,293,0.963729372937294
2016,flyktingmottagandet,0,292,293,0.963729372937294
1954,flyktingarna,0,265,265,0.963672727272727
2008,flyktingarna,0,265,265,0.963672727272727
2015,migrationsminister,0,265,265,0.963672727272727
1970,uppehållstillstånd,0,265,265,0.963672727272727
1988,invandrarverkets,0,264,264,0.963540145985401
1970,invandringen,0,263,263,0.963406593406593
1984,uppehållstillstånd,0,263,263,0.963406593406593
1970,arbetstillstånd,0,262,262,0.963272058823529
1961,flykting,0,340,343,0.963201133144476
1982,invandrarminister,0,261,261,0.963136531365314
1984,rasism,0,260,260,0.963
1994,flyktingpolitik,0,259,259,0.962862453531599
1996,flyktingpolitiken,0,259,259,0.962862453531599
1990,invandring,0,259,259,0.962862453531599
1992,utlänningsnämnden,0,259,259,0.962862453531599
2017,flyktingpolitik,0,258,258,0.962723880597015
2019,migranter,0,258,258,0.962723880597015
1999,flykting,0,283,284,0.962619047619048
1993,rasister,0,283,284,0.962619047619048
1998,invandrarbakgrund,0,257,257,0.962584269662921
2017,migrationspolitik,0,257,257,0.962584269662921
1999,invandrarbakgrund,0,256,256,0.962443609022556
1987,invandrarverkets,0,255,255,0.962301886792453
1966,invandring,0,255,255,0.962301886792453
1991,invandringen,0,255,255,0.962301886792453
1998,invandring,0,254,254,0.962159090909091
2013,migrationsminister,0,254,254,0.962159090909091
1978,rasism,0,253,253,0.962015209125475
1952,flyktingarna,0,252,252,0.961870229007634
1965,zigenarna,0,252,252,0.961870229007634
1971,flykting,0,302,304,0.961815286624204
1956,asyl,0,251,251,0.961724137931034
2003,invandrarbakgrund,0,251,251,0.961724137931034
1986,invandrarverkets,0,251,251,0.961724137931034
1995,invandringen,0,251,251,0.961724137931034
2005,migrationsverkets,0,251,251,0.961724137931034
2014,främlingsfientlighet,0,326,329,0.961681415929204
1985,flyktingpolitik,0,250,250,0.961576923076923
1988,flyktingpolitik,0,250,250,0.961576923076923
2014,migrationsverkets,0,250,250,0.961576923076923
1996,rasister,0,250,250,0.961576923076923
1959,asyl,0,275,276,0.961573426573427
2001,flyktingpolitik,0,248,248,0.961279069767442
1997,asylsökande,0,247,247,0.961128404669261
1998,invandringen,0,247,247,0.961128404669261
2018,asylansökan,0,246,246,0.9609765625
2004,migrationsverkets,0,246,246,0.9609765625
1950,flykting,0,344,348,0.960921787709497
1997,främlingsfientlighet,0,245,245,0.960823529411765
2016,idkontroller,0,245,245,0.960823529411765
2006,invandring,0,245,245,0.960823529411765
1996,invandringen,0,245,245,0.960823529411765
1975,rasism,0,245,245,0.960823529411765
2019,rasism,0,245,245,0.960823529411765
1979,assyrier,0,244,244,0.960669291338583
1963,zigenare,0,244,244,0.960669291338583
2013,främlingsfientlighet,0,243,243,0.960513833992095
1966,invandrarna,0,243,243,0.960513833992095
1997,invandringen,0,243,243,0.960513833992095
1963,zigenarna,0,267,268,0.960467625899281
1986,flyktingpolitik,0,242,242,0.960357142857143
1996,invandrarverkets,0,242,242,0.960357142857143
2003,flyktingarna,0,241,241,0.960199203187251
2012,invandringen,0,241,241,0.960199203187251
1978,asyl,0,240,240,0.96004
1966,invandrare,0,240,240,0.96004
2008,invandring,0,240,240,0.96004
2015,romerna,0,240,240,0.96004
1994,främlingsfientlighet,0,239,239,0.959879518072289
1981,flykting,0,262,263,0.95974358974359
1987,flyktingpolitiken,0,262,263,0.95974358974359
1995,främlingsfientlighet,0,238,238,0.959717741935484
2010,främlingsfientlighet,0,238,238,0.959717741935484
1988,invandringen,0,237,237,0.959554655870445
2001,främlingsfientlighet,0,236,236,0.959390243902439
1995,flykting,0,328,332,0.959093567251462
1947,utlänningskommissionen,0,234,234,0.95905737704918
2015,migrationspolitiken,0,233,233,0.958888888888889
1998,zigenare,0,233,233,0.958888888888889
1977,rasism,0,256,257,0.958838951310861
1996,invandrarbakgrund,0,232,232,0.958719008264463
1967,invandrarna,0,232,232,0.958719008264463
1989,utlänningslagen,0,231,231,0.958547717842324
1975,flykting,0,277,279,0.958512110726643
1975,zigenare,0,230,230,0.958375
1984,flykting,0,299,302,0.958365384615385
2005,barbro_holmberg,0,321,325,0.958238805970149
2006,invandrarna,0,229,229,0.958200836820084
2006,invandringen,0,229,229,0.958200836820084
2006,migrationsverkets,0,229,229,0.958200836820084
1975,uppehållstillstånd,0,229,229,0.958200836820084
2015,flyktingsituationen,0,251,252,0.958053435114504
1996,främlingsfientlighet,0,228,228,0.958025210084034
1984,invandrarminister,0,228,228,0.958025210084034
1946,invandring,0,228,228,0.958025210084034
2016,papperslösa,0,250,251,0.957892720306513
2016,migrationsminister,0,227,227,0.957848101265823
1976,rasism,0,227,227,0.957848101265823
1998,rasister,0,227,227,0.957848101265823
2004,arbetstillstånd,0,226,226,0.957669491525424
2007,invandring,0,226,226,0.957669491525424
1964,utlänningskommissionen,0,225,225,0.957489361702128
2016,asylboenden,0,314,318,0.95734756097561
2015,flyktingfrågan,0,290,293,0.957128712871287
1991,flyktingpolitik,0,223,223,0.957124463519313
1988,invandrarminister,0,223,223,0.957124463519313
1980,invandrarnas,0,223,223,0.957124463519313
1979,invandrarnas,0,245,246,0.9570703125
1958,asyl,0,222,222,0.956939655172414
1990,flyktingförläggning,0,222,222,0.956939655172414
1987,invandrarministern,0,222,222,0.956939655172414
2008,invandringen,0,222,222,0.956939655172414
1967,taikon,0,222,222,0.956939655172414
1968,invandrarna,0,221,221,0.956753246753247
2016,idkontrollerna,0,265,267,0.956714801444043
2000,invandringen,0,220,220,0.956565217391304
2001,migrationsverkets,0,220,220,0.956565217391304
2010,romerna,0,220,220,0.956565217391304
1959,zigenarna,0,220,220,0.956565217391304
2017,asylansökan,0,219,219,0.956375545851528
1982,uppehållstillstånd,0,219,219,0.956375545851528
1971,zigenarna,0,219,219,0.956375545851528
2016,flyktingfrågan,0,262,264,0.956240875912409
1947,arbetstillstånd,0,218,218,0.956184210526316
2001,romer,0,218,218,0.956184210526316
2000,rasismen,0,283,286,0.956114864864865
2016,asylansökan,0,217,217,0.955991189427313
1965,invandringen,0,217,217,0.955991189427313
1994,invandringen,0,217,217,0.955991189427313
2008,migrationsverkets,0,217,217,0.955991189427313
1999,rasister,0,217,217,0.955991189427313
1980,uppehållstillstånd,0,217,217,0.955991189427313
1977,flykting,0,282,285,0.955966101694915
1980,rasism,0,281,284,0.955816326530612
1996,invandrarminister,0,216,216,0.955796460176991
1995,invandring,0,216,216,0.955796460176991
1994,rasister,0,216,216,0.955796460176991
1977,uppehållstillstånd,0,216,216,0.955796460176991
1978,uppehållstillstånd,0,216,216,0.955796460176991
1979,uppehållstillstånd,0,216,216,0.955796460176991
1951,utlänningskommissionen,0,216,216,0.955796460176991
1999,främlingsfientlighet,0,215,215,0.9556
1977,invandringen,0,215,215,0.9556
1991,rasismen,0,344,350,0.955583333333333
1997,rasister,0,236,237,0.955506072874494
2018,flykting,0,214,214,0.955401785714286
2017,flyktingpolitiken,0,214,214,0.955401785714286
1971,invandringen,0,214,214,0.955401785714286
1989,invandringen,0,214,214,0.955401785714286
2002,integrationsminister,0,213,213,0.955201793721973
1968,invandringen,0,213,213,0.955201793721973
1995,flyktingpolitik,0,212,212,0.955
1961,uppehållstillstånd,0,212,212,0.955
1947,flykting,0,233,234,0.954959016393443
2016,rasister,0,232,233,0.95477366255144
2007,flyktingarna,0,210,210,0.954590909090909
1997,flyktingpolitik,0,210,210,0.954590909090909
1991,flyktingpolitiken,0,210,210,0.954590909090909
1966,utlänningskommissionen,0,210,210,0.954590909090909
2018,åldersbedömningar,0,231,232,0.954586776859504
2013,flyktingarna,0,209,209,0.954383561643836
1997,invandrarbakgrund,0,209,209,0.954383561643836
2000,arbetskraftsinvandring,0,208,208,0.954174311926606
1992,zigenare,0,208,208,0.954174311926606
1992,rasismen,0,519,534,0.9540625
1946,flykting,0,290,294,0.953980263157895
1949,utlänningskommissionen,0,207,207,0.953963133640553
2016,flyktingströmmen,0,352,359,0.953956639566396
1948,arbetstillstånd,0,248,250,0.953884615384615
2015,migranterna,0,268,271,0.953772241992883
1981,invandringen,0,206,206,0.95375
2000,migrationsverket,0,206,206,0.95375
1968,taikon,0,206,206,0.95375
1979,invandringen,0,205,205,0.95353488372093
1984,invandringen,0,205,205,0.95353488372093
1966,zigenare,0,225,226,0.95343220338983
1960,asyl,0,204,204,0.953317757009346
2000,integrationsverket,0,204,204,0.953317757009346
1995,invandrarverkets,0,204,204,0.953317757009346
2003,invandring,0,204,204,0.953317757009346
2013,migrationsverkets,0,204,204,0.953317757009346
1964,asyl,0,224,225,0.953234042553192
1991,invandring,0,224,225,0.953234042553192
1991,invandrarminister,0,203,203,0.953098591549296
2004,invandring,0,203,203,0.953098591549296
2016,flyktingmottagande,0,223,224,0.953034188034188
2010,romska,0,223,224,0.953034188034188
1974,zigenarna,0,223,224,0.953034188034188
2016,ensamkommande_flyktingbarn,0,283,287,0.952895622895623
1979,flykting,0,283,287,0.952895622895623
1993,flyktingförläggning,0,202,202,0.952877358490566
2004,romer,0,202,202,0.952877358490566
1992,flyktingförläggningar,0,222,223,0.952832618025751
1954,asyl,0,201,201,0.952654028436019
2005,invandrarbakgrund,0,201,201,0.952654028436019
1994,invandring,0,201,201,0.952654028436019
1981,rasism,0,201,201,0.952654028436019
2014,romerna,0,221,222,0.952629310344827
2015,främlingsfientlighet,0,241,243,0.952608695652174
1962,flykting,0,261,264,0.952591240875912
1998,flykting,0,261,264,0.952591240875912
1981,assyrier,0,200,200,0.952428571428571
2009,invandring,0,200,200,0.952428571428571
1976,uppehållstillstånd,0,200,200,0.952428571428571
1983,flykting,0,220,221,0.952424242424242
2017,flykting,0,280,284,0.952414965986394
2014,rasismen,0,420,431,0.952403628117914
2000,rasister,0,219,220,0.952217391304348
1999,asylsökande,0,199,199,0.952200956937799
1995,invandrarbakgrund,0,199,199,0.952200956937799
1988,invandring,0,199,199,0.952200956937799
1965,flyktingarna,0,198,198,0.951971153846154
1989,flyktingpolitiken,0,198,198,0.951971153846154
2018,främlingsfientlighet,0,198,198,0.951971153846154
2005,invandrarna,0,198,198,0.951971153846154
2005,invandring,0,198,198,0.951971153846154
2007,migrationsverkets,0,198,198,0.951971153846154
1996,avvisningen,0,197,197,0.951739130434783
2006,invandrarbakgrund,0,197,197,0.951739130434783
1981,invandrarminister,0,197,197,0.951739130434783
1998,integrationsminister,0,196,196,0.951504854368932
2003,invandrarna,0,196,196,0.951504854368932
1996,utlänningslagen,0,196,196,0.951504854368932
2004,flyktingarna,0,215,216,0.951371681415929
1968,flykting,0,254,257,0.951348314606741
2005,flyktingarna,0,195,195,0.951268292682927
2005,migrationsminister,0,195,195,0.951268292682927
2009,migrationsverkets,0,195,195,0.951268292682927
1950,uppehållstillstånd,0,195,195,0.951268292682927
2016,rasist,0,194,194,0.951029411764706
1996,sincaris,0,194,194,0.951029411764706
1969,flykting,0,290,295,0.950852459016393
1988,flyktingpolitiken,0,193,193,0.950788177339901
2002,integrationspolitiken,0,193,193,0.950788177339901
1978,invandringen,0,193,193,0.950788177339901
1945,flyktingarnas,0,328,335,0.950753623188406
2018,flyktingpolitik,0,212,213,0.950717488789238
2004,arbetskraftsinvandring,0,192,192,0.950544554455445
1962,asyl,0,192,192,0.950544554455445
1973,invandrarnas,0,192,192,0.950544554455445
1990,flyktingförläggningar,0,211,212,0.950495495495496
1980,noyan,0,211,212,0.950495495495496
1991,rasister,0,211,212,0.950495495495496
2005,flyktingbarn,0,287,292,0.950364238410596
2009,flyktingarna,0,191,191,0.950298507462687
2008,romer,0,191,191,0.950298507462687
2016,asylrätten,0,210,211,0.95027149321267
2004,invandrarbakgrund,0,190,190,0.95005
2015,migrationspolitik,0,190,190,0.95005
1983,rasism,0,190,190,0.95005
1959,flykting,0,209,210,0.950045454545455
1951,flykting,0,247,250,0.950038461538461
2015,asylboende,0,266,270,0.950035714285714
2000,flykting,0,246,249,0.94984555984556
2018,gymnasielagen,0,208,209,0.949817351598174
1980,invandrarminister,0,189,189,0.949798994974874
1993,invandrarminister,0,189,189,0.949798994974874
2014,rasistiska,0,603,625,0.949622047244094
2011,främlingsfientlighet,0,188,188,0.949545454545454
2015,integrationspolitiken,0,188,188,0.949545454545454
2001,invandrarna,0,188,188,0.949545454545454
2014,papperslösa,0,188,188,0.949545454545454
1992,flyktingförläggningen,0,187,187,0.949289340101523
2016,främlingsfientlighet,0,187,187,0.949289340101523
1983,invandrarminister,0,187,187,0.949289340101523
1969,invandring,0,186,186,0.949030612244898
1972,flykting,0,204,205,0.948883720930232
1950,zigenarna,0,204,205,0.948883720930232
2015,rasistiska,0,538,557,0.948871252204586
2003,flykting,0,222,224,0.948760683760684
1967,uppehållstillstånd,0,203,204,0.948644859813084
1996,rasismen,0,221,223,0.948540772532189
1950,zigenare,0,184,184,0.948505154639175
2000,rasistiska,0,679,706,0.948337988826816
1964,arbetstillstånd,0,183,183,0.948238341968912
2018,asylrätten,0,183,183,0.948238341968912
2014,flykting,0,183,183,0.948238341968912
1966,flyktingarna,0,183,183,0.948238341968912
2006,flyktingarna,0,183,183,0.948238341968912
1989,invandrarministern,0,183,183,0.948238341968912
1948,utlänningskommissionen,0,183,183,0.948238341968912
1995,rasismen,0,256,260,0.948185185185185
2015,människosmugglare,0,201,202,0.948160377358491
2013,arbetskraftsinvandring,0,182,182,0.94796875
1984,invandrarverkets,0,182,182,0.94796875
2003,migrationsverkets,0,182,182,0.94796875
1980,flykting,0,254,258,0.947798507462687
1998,juan_fonseca,0,272,277,0.947770034843206
1997,flyktingpolitiken,0,180,180,0.947421052631579
2002,rasister,0,180,180,0.947421052631579
1964,uppehållstillstånd,0,180,180,0.947421052631579
2014,migranter,0,198,199,0.947416267942584
1991,rasistiska,0,448,463,0.947167019027484
1971,arbetstillstånd,0,197,198,0.947163461538462
2011,flyktingarna,0,179,179,0.947142857142857
2013,integrationsminister,0,179,179,0.947142857142857
2006,integrationsverket,0,179,179,0.947142857142857
2003,migrationsminister,0,179,179,0.947142857142857
2019,migrationspolitiken,0,179,179,0.947142857142857
1993,rasist,0,179,179,0.947142857142857
2017,romer,0,179,179,0.947142857142857
1973,uppehållstillstånd,0,179,179,0.947142857142857
1973,flykting,0,232,235,0.946979591836735
2012,flyktingarna,0,178,178,0.946861702127659
1989,invandring,0,178,178,0.946861702127659
2012,migrationsverkets,0,178,178,0.946861702127659
1993,utlänningslagen,0,178,178,0.946861702127659
1997,flykting,0,231,234,0.946762295081967
2015,rasister,0,213,215,0.946711111111111
2016,asylboende,0,248,252,0.946603053435114
1997,rasistiska,0,496,514,0.946583969465649
1985,flyktingströmmen,0,177,177,0.946577540106952
1967,invandringen,0,177,177,0.946577540106952
1976,invandringen,0,177,177,0.946577540106952
1987,invandringen,0,177,177,0.946577540106952
2015,invandringspolitik,0,177,177,0.946577540106952
2015,invandringspolitiken,0,177,177,0.946577540106952
2011,migrationsminister,0,177,177,0.946577540106952
2009,rasistiska,0,335,344,0.94635593220339
2015,anhöriginvandring,0,176,176,0.946290322580645
2016,arbetstillstånd,0,176,176,0.946290322580645
1978,invandrarnas,0,176,176,0.946290322580645
1990,rasister,0,176,176,0.946290322580645
2013,romerna,0,176,176,0.946290322580645
1973,zigenarna,0,176,176,0.946290322580645
1948,flykting,0,246,250,0.946192307692308
1955,asyl,0,175,175,0.946
2018,flyktingpolitiken,0,175,175,0.946
2018,familjeåterförening,0,192,193,0.945862068965517
2004,barbro_holmberg,0,244,248,0.94577519379845
2002,integrationspolitik,0,174,174,0.94570652173913
1976,flykting,0,225,228,0.945420168067227
1972,invandringen,0,173,173,0.945409836065574
2001,invandringen,0,173,173,0.945409836065574
2018,migrationsdomstolen,0,173,173,0.945409836065574
2004,migrationsminister,0,173,173,0.945409836065574
2013,rasister,0,173,173,0.945409836065574
1972,uppehållstillstånd,0,173,173,0.945409836065574
1977,zigenare,0,173,173,0.945409836065574
2004,invandringen,0,190,191,0.945323383084577
2004,flykting,0,207,209,0.945251141552511
2015,asylrätten,0,172,172,0.94510989010989
1999,invandring,0,172,172,0.94510989010989
2016,invandringspolitik,0,172,172,0.94510989010989
2011,papperslösa,0,172,172,0.94510989010989
2000,flyktingpolitik,0,171,171,0.944806629834254
1981,invandrarverkets,0,171,171,0.944806629834254
1969,invandringen,0,171,171,0.944806629834254
1976,zigenare,0,171,171,0.944806629834254
1965,asyl,0,170,170,0.9445
1996,invandrarnas,0,170,170,0.9445
2009,invandringen,0,170,170,0.9445
2018,rasist,0,170,170,0.9445
1966,zigenarna,0,170,170,0.9445
1980,assyrierna,0,187,188,0.944494949494949
2017,rasister,0,187,188,0.944494949494949
1983,uppehållstillstånd,0,187,188,0.944494949494949
1972,zigenarna,0,187,188,0.944494949494949
1964,flykting,0,186,187,0.944213197969543
2014,flyktingmottagandet,0,169,169,0.944189944134078
